participant_age,participant_number,response_id,response__uuid,age_range,rounded_age,age_float,gender,lan_spoken,scenario_order,fault_order,cause_order,gender_order,question,full_response
3,59,269944,edbd7dae-3bfd-4072-8770-1329b824f199,1095-1460,1410,3.863,m,en,wall_first,fault_first,cause_first,girl,lexical,bobby
3,60,243786,1e4e8392-5b6e-4ca9-a4c1-4db7132bcc8c,1095-1460,1440,3.9452,m,en,wall_first,fault_second,cause_first,boy,cause,suzy
3,60,243786,1e4e8392-5b6e-4ca9-a4c1-4db7132bcc8c,1095-1460,1440,3.9452,m,en,wall_first,fault_second,cause_first,boy,lexical,suzy
3,60,243786,1e4e8392-5b6e-4ca9-a4c1-4db7132bcc8c,1095-1460,1440,3.9452,m,en,wall_first,fault_second,cause_first,boy,fault,suzy
3,60,243786,1e4e8392-5b6e-4ca9-a4c1-4db7132bcc8c,1095-1460,1440,3.9452,m,en,wall_first,fault_second,cause_first,girl,cause,bobby
3,60,243786,1e4e8392-5b6e-4ca9-a4c1-4db7132bcc8c,1095-1460,1440,3.9452,m,en,wall_first,fault_second,cause_first,girl,lexical,bobby
3,60,243786,1e4e8392-5b6e-4ca9-a4c1-4db7132bcc8c,1095-1460,1440,3.9452,m,en,wall_first,fault_second,cause_first,girl,fault,bobby
3,61,244016,eb60f614-9ed2-40ac-84ea-fc1020061a46,1095-1460,1440,3.9452,f,en,wall_second,fault_first,cause_first,girl,fault,bobby
3,61,244016,eb60f614-9ed2-40ac-84ea-fc1020061a46,1095-1460,1440,3.9452,f,en,wall_second,fault_first,cause_first,girl,cause,bobby
3,61,244016,eb60f614-9ed2-40ac-84ea-fc1020061a46,1095-1460,1440,3.9452,f,en,wall_second,fault_first,cause_first,girl,lexical,bobby
3,61,244016,eb60f614-9ed2-40ac-84ea-fc1020061a46,1095-1460,1440,3.9452,f,en,wall_second,fault_first,cause_first,boy,fault,andy
3,61,244016,eb60f614-9ed2-40ac-84ea-fc1020061a46,1095-1460,1440,3.9452,f,en,wall_second,fault_first,cause_first,boy,cause,suzy
3,61,244016,eb60f614-9ed2-40ac-84ea-fc1020061a46,1095-1460,1440,3.9452,f,en,wall_second,fault_first,cause_first,boy,lexical,suzy
3,62,250469,f62bd5e2-73a5-458f-a1e4-9d57a313fddf,1095-1460,1440,3.9452,m,en,wall_first,fault_second,cause_second,boy,lexical,andy
3,62,250469,f62bd5e2-73a5-458f-a1e4-9d57a313fddf,1095-1460,1440,3.9452,m,en,wall_first,fault_second,cause_second,boy,cause,suzy
3,62,250469,f62bd5e2-73a5-458f-a1e4-9d57a313fddf,1095-1460,1440,3.9452,m,en,wall_first,fault_second,cause_second,boy,fault,suzy
3,62,250469,f62bd5e2-73a5-458f-a1e4-9d57a313fddf,1095-1460,1440,3.9452,m,en,wall_first,fault_second,cause_second,girl,lexical,bobby
3,62,250469,f62bd5e2-73a5-458f-a1e4-9d57a313fddf,1095-1460,1440,3.9452,m,en,wall_first,fault_second,cause_second,girl,cause,sophia
3,62,250469,f62bd5e2-73a5-458f-a1e4-9d57a313fddf,1095-1460,1440,3.9452,m,en,wall_first,fault_second,cause_second,girl,fault,sophia
3,63,250826,222e8f3b-6de8-4383-9141-dee88974f4c2,1095-1460,1440,3.9452,m,en,wall_second,fault_second,cause_first,girl,cause,bobby
3,63,250826,222e8f3b-6de8-4383-9141-dee88974f4c2,1095-1460,1440,3.9452,m,en,wall_second,fault_second,cause_first,girl,lexical,bobby
3,63,250826,222e8f3b-6de8-4383-9141-dee88974f4c2,1095-1460,1440,3.9452,m,en,wall_second,fault_second,cause_first,girl,fault,bobby
3,63,250826,222e8f3b-6de8-4383-9141-dee88974f4c2,1095-1460,1440,3.9452,m,en,wall_second,fault_second,cause_first,boy,cause,suzy
3,63,250826,222e8f3b-6de8-4383-9141-dee88974f4c2,1095-1460,1440,3.9452,m,en,wall_second,fault_second,cause_first,boy,lexical,suzy
3,63,250826,222e8f3b-6de8-4383-9141-dee88974f4c2,1095-1460,1440,3.9452,m,en,wall_second,fault_second,cause_first,boy,fault,suzy
3,64,251153,746906e6-6e03-41c0-82b7-0654dc9b0938,1095-1460,1440,3.9452,m,en,wall_second,fault_first,cause_second,boy,fault,sophia
3,64,251153,746906e6-6e03-41c0-82b7-0654dc9b0938,1095-1460,1440,3.9452,m,en,wall_second,fault_first,cause_second,boy,lexical,sophia
3,64,251153,746906e6-6e03-41c0-82b7-0654dc9b0938,1095-1460,1440,3.9452,m,en,wall_second,fault_first,cause_second,boy,cause,bobby
3,64,251153,746906e6-6e03-41c0-82b7-0654dc9b0938,1095-1460,1440,3.9452,m,en,wall_second,fault_first,cause_second,girl,fault,andy
3,64,251153,746906e6-6e03-41c0-82b7-0654dc9b0938,1095-1460,1440,3.9452,m,en,wall_second,fault_first,cause_second,girl,lexical,andy
3,64,251153,746906e6-6e03-41c0-82b7-0654dc9b0938,1095-1460,1440,3.9452,m,en,wall_second,fault_first,cause_second,girl,cause,suzy
4,1,244461,d5695eb6-7dd3-403a-b3f8-f86ca0452ac7,1460-1826,1470,4.0274,f,en,wall_first,fault_first,cause_first,boy,fault,suzy
4,1,244461,d5695eb6-7dd3-403a-b3f8-f86ca0452ac7,1460-1826,1470,4.0274,f,en,wall_first,fault_first,cause_first,boy,cause,suzy
4,1,244461,d5695eb6-7dd3-403a-b3f8-f86ca0452ac7,1460-1826,1470,4.0274,f,en,wall_first,fault_first,cause_first,boy,lexical,suzy
4,1,244461,d5695eb6-7dd3-403a-b3f8-f86ca0452ac7,1460-1826,1470,4.0274,f,en,wall_first,fault_first,cause_first,girl,fault,bobby
4,1,244461,d5695eb6-7dd3-403a-b3f8-f86ca0452ac7,1460-1826,1470,4.0274,f,en,wall_first,fault_first,cause_first,girl,cause,bobby
4,1,244461,d5695eb6-7dd3-403a-b3f8-f86ca0452ac7,1460-1826,1470,4.0274,f,en,wall_first,fault_first,cause_first,girl,lexical,bobby
4,2,253784,81017c83-67ee-4be2-a5e3-5cb3608bc515,1460-1826,1470,4.0274,f,en,wall_second,fault_first,cause_second,girl,fault,the boy
4,2,253784,81017c83-67ee-4be2-a5e3-5cb3608bc515,1460-1826,1470,4.0274,f,en,wall_second,fault_first,cause_second,girl,lexical,bobby
4,2,253784,81017c83-67ee-4be2-a5e3-5cb3608bc515,1460-1826,1470,4.0274,f,en,wall_second,fault_first,cause_second,girl,cause,bobby
4,2,253784,81017c83-67ee-4be2-a5e3-5cb3608bc515,1460-1826,1470,4.0274,f,en,wall_second,fault_first,cause_second,boy,fault,suzy
4,2,253784,81017c83-67ee-4be2-a5e3-5cb3608bc515,1460-1826,1470,4.0274,f,en,wall_second,fault_first,cause_second,boy,lexical,suzy
4,2,253784,81017c83-67ee-4be2-a5e3-5cb3608bc515,1460-1826,1470,4.0274,f,en,wall_second,fault_first,cause_second,boy,cause,suzy
4,3,255106,0f97be40-7c44-45f2-b08a-1a32aa014c6e,1460-1826,1470,4.0274,f,en,wall_first,fault_first,cause_second,girl,fault,suzy
4,3,255106,0f97be40-7c44-45f2-b08a-1a32aa014c6e,1460-1826,1470,4.0274,f,en,wall_first,fault_first,cause_second,girl,lexical,andy
4,3,255106,0f97be40-7c44-45f2-b08a-1a32aa014c6e,1460-1826,1470,4.0274,f,en,wall_first,fault_first,cause_second,girl,cause,suzy
4,3,255106,0f97be40-7c44-45f2-b08a-1a32aa014c6e,1460-1826,1470,4.0274,f,en,wall_first,fault_first,cause_second,boy,fault,bobby
4,3,255106,0f97be40-7c44-45f2-b08a-1a32aa014c6e,1460-1826,1470,4.0274,f,en,wall_first,fault_first,cause_second,boy,lexical,sophia
4,3,255106,0f97be40-7c44-45f2-b08a-1a32aa014c6e,1460-1826,1470,4.0274,f,en,wall_first,fault_first,cause_second,boy,cause,bobby
4,4,242569,c36cf52b-29a2-4eae-9689-25e6b8c25fe7,1460-1826,1500,4.1096,f,en,wall_second,fault_second,cause_first,girl,cause,bobby
4,4,242569,c36cf52b-29a2-4eae-9689-25e6b8c25fe7,1460-1826,1500,4.1096,f,en,wall_second,fault_second,cause_first,girl,lexical,Bobby.
4,4,242569,c36cf52b-29a2-4eae-9689-25e6b8c25fe7,1460-1826,1500,4.1096,f,en,wall_second,fault_second,cause_first,girl,fault,Sophia.
4,4,242569,c36cf52b-29a2-4eae-9689-25e6b8c25fe7,1460-1826,1500,4.1096,f,en,wall_second,fault_second,cause_first,boy,cause,suzy
4,4,242569,c36cf52b-29a2-4eae-9689-25e6b8c25fe7,1460-1826,1500,4.1096,f,en,wall_second,fault_second,cause_first,boy,lexical,suzy!
4,4,242569,c36cf52b-29a2-4eae-9689-25e6b8c25fe7,1460-1826,1500,4.1096,f,en,wall_second,fault_second,cause_first,boy,fault,suzy.
4,5,251453,a9e0c4e0-e171-4b5d-bf36-12d93b908d3b,1460-1826,1500,4.1096,f,en ml,wall_second,fault_second,cause_first,boy,cause,sophia.
4,5,251453,a9e0c4e0-e171-4b5d-bf36-12d93b908d3b,1460-1826,1500,4.1096,f,en ml,wall_second,fault_second,cause_first,boy,lexical,sophia.
4,5,251453,a9e0c4e0-e171-4b5d-bf36-12d93b908d3b,1460-1826,1500,4.1096,f,en ml,wall_second,fault_second,cause_first,boy,fault,sophia.
4,5,251453,a9e0c4e0-e171-4b5d-bf36-12d93b908d3b,1460-1826,1500,4.1096,f,en ml,wall_second,fault_second,cause_first,girl,cause,andy
4,5,251453,a9e0c4e0-e171-4b5d-bf36-12d93b908d3b,1460-1826,1500,4.1096,f,en ml,wall_second,fault_second,cause_first,girl,lexical,andy
4,5,251453,a9e0c4e0-e171-4b5d-bf36-12d93b908d3b,1460-1826,1500,4.1096,f,en ml,wall_second,fault_second,cause_first,girl,fault,andy
4,6,252329,7079e5ee-0b83-439c-8335-e0b385aeda51,1460-1826,1500,4.1096,m,en,wall_first,fault_second,cause_first,girl,cause,andy
4,6,252329,7079e5ee-0b83-439c-8335-e0b385aeda51,1460-1826,1500,4.1096,m,en,wall_first,fault_second,cause_first,girl,lexical,andy
4,6,252329,7079e5ee-0b83-439c-8335-e0b385aeda51,1460-1826,1500,4.1096,m,en,wall_first,fault_second,cause_first,girl,fault,andy
4,6,252329,7079e5ee-0b83-439c-8335-e0b385aeda51,1460-1826,1500,4.1096,m,en,wall_first,fault_second,cause_first,boy,cause,sophia.
4,6,252329,7079e5ee-0b83-439c-8335-e0b385aeda51,1460-1826,1500,4.1096,m,en,wall_first,fault_second,cause_first,boy,lexical,sophia.
4,6,252329,7079e5ee-0b83-439c-8335-e0b385aeda51,1460-1826,1500,4.1096,m,en,wall_first,fault_second,cause_first,boy,fault,sophia.
4,7,252484,dbd296c9-d41a-48dc-aa58-ccb577add56b,1460-1826,1500,4.1096,f,en,wall_second,fault_first,cause_second,boy,fault,bobby
4,7,252484,dbd296c9-d41a-48dc-aa58-ccb577add56b,1460-1826,1500,4.1096,f,en,wall_second,fault_first,cause_second,boy,lexical,sophia.
4,7,252484,dbd296c9-d41a-48dc-aa58-ccb577add56b,1460-1826,1500,4.1096,f,en,wall_second,fault_first,cause_second,boy,cause,sophia.
4,7,252484,dbd296c9-d41a-48dc-aa58-ccb577add56b,1460-1826,1500,4.1096,f,en,wall_second,fault_first,cause_second,girl,fault,andy
4,7,252484,dbd296c9-d41a-48dc-aa58-ccb577add56b,1460-1826,1500,4.1096,f,en,wall_second,fault_first,cause_second,girl,lexical,andy
4,7,252484,dbd296c9-d41a-48dc-aa58-ccb577add56b,1460-1826,1500,4.1096,f,en,wall_second,fault_first,cause_second,girl,cause,suzy
4,8,252759,8d94871d-d7be-4615-8c27-4ba370430226,1460-1826,1500,4.1096,m,en,wall_second,fault_first,cause_second,girl,fault,sophia.
4,8,252759,8d94871d-d7be-4615-8c27-4ba370430226,1460-1826,1500,4.1096,m,en,wall_second,fault_first,cause_second,girl,lexical,bobby
4,8,252759,8d94871d-d7be-4615-8c27-4ba370430226,1460-1826,1500,4.1096,m,en,wall_second,fault_first,cause_second,girl,cause,sophia.
4,8,252759,8d94871d-d7be-4615-8c27-4ba370430226,1460-1826,1500,4.1096,m,en,wall_second,fault_first,cause_second,boy,fault,suzy
4,8,252759,8d94871d-d7be-4615-8c27-4ba370430226,1460-1826,1500,4.1096,m,en,wall_second,fault_first,cause_second,boy,lexical,suzy
4,8,252759,8d94871d-d7be-4615-8c27-4ba370430226,1460-1826,1500,4.1096,m,en,wall_second,fault_first,cause_second,boy,cause,suzy
4,9,256757,bb1b4205-f52c-43a4-b753-39829a486ca4,1460-1826,1500,4.1096,f,en ml,wall_second,fault_first,cause_second,girl,fault,bobby
4,9,256757,bb1b4205-f52c-43a4-b753-39829a486ca4,1460-1826,1500,4.1096,f,en ml,wall_second,fault_first,cause_second,girl,lexical,bobby
4,9,256757,bb1b4205-f52c-43a4-b753-39829a486ca4,1460-1826,1500,4.1096,f,en ml,wall_second,fault_first,cause_second,girl,cause,bobby
4,9,256757,bb1b4205-f52c-43a4-b753-39829a486ca4,1460-1826,1500,4.1096,f,en ml,wall_second,fault_first,cause_second,boy,fault,suzy
4,9,256757,bb1b4205-f52c-43a4-b753-39829a486ca4,1460-1826,1500,4.1096,f,en ml,wall_second,fault_first,cause_second,boy,lexical,suzy
4,9,256757,bb1b4205-f52c-43a4-b753-39829a486ca4,1460-1826,1500,4.1096,f,en ml,wall_second,fault_first,cause_second,boy,cause,suzy
4,10,270469,988250c6-e640-4a10-8d36-e40bdccf87df,1460-1826,1500,4.1096,f,en,wall_second,fault_first,cause_second,girl,fault,bobby
4,10,270469,988250c6-e640-4a10-8d36-e40bdccf87df,1460-1826,1500,4.1096,f,en,wall_second,fault_first,cause_second,girl,lexical,bobby
4,10,270469,988250c6-e640-4a10-8d36-e40bdccf87df,1460-1826,1500,4.1096,f,en,wall_second,fault_first,cause_second,girl,cause,bobby
4,10,270469,988250c6-e640-4a10-8d36-e40bdccf87df,1460-1826,1500,4.1096,f,en,wall_second,fault_first,cause_second,boy,fault,suzy
4,10,270469,988250c6-e640-4a10-8d36-e40bdccf87df,1460-1826,1500,4.1096,f,en,wall_second,fault_first,cause_second,boy,lexical,suzy
4,10,270469,988250c6-e640-4a10-8d36-e40bdccf87df,1460-1826,1500,4.1096,f,en,wall_second,fault_first,cause_second,boy,cause,suzy
4,11,250203,1177651c-3537-4cb0-85da-dcb39be58dc9,1460-1826,1530,4.1918,f,en es,wall_second,fault_first,cause_second,boy,fault,bobby
4,11,250203,1177651c-3537-4cb0-85da-dcb39be58dc9,1460-1826,1530,4.1918,f,en es,wall_second,fault_first,cause_second,boy,lexical,sophia
4,11,250203,1177651c-3537-4cb0-85da-dcb39be58dc9,1460-1826,1530,4.1918,f,en es,wall_second,fault_first,cause_second,boy,cause,bobby
4,11,250203,1177651c-3537-4cb0-85da-dcb39be58dc9,1460-1826,1530,4.1918,f,en es,wall_second,fault_first,cause_second,girl,fault,suzy
4,11,250203,1177651c-3537-4cb0-85da-dcb39be58dc9,1460-1826,1530,4.1918,f,en es,wall_second,fault_first,cause_second,girl,lexical,andy
4,11,250203,1177651c-3537-4cb0-85da-dcb39be58dc9,1460-1826,1530,4.1918,f,en es,wall_second,fault_first,cause_second,girl,cause,suzy
4,12,254737,4a923835-9f9c-4f21-a0fe-d59b61a5b3fb,1460-1826,1530,4.1918,f,en,wall_second,fault_first,cause_first,boy,fault,the girl
4,12,254737,4a923835-9f9c-4f21-a0fe-d59b61a5b3fb,1460-1826,1530,4.1918,f,en,wall_second,fault_first,cause_first,boy,cause,the girl
4,12,254737,4a923835-9f9c-4f21-a0fe-d59b61a5b3fb,1460-1826,1530,4.1918,f,en,wall_second,fault_first,cause_first,boy,lexical,the girl
4,12,254737,4a923835-9f9c-4f21-a0fe-d59b61a5b3fb,1460-1826,1530,4.1918,f,en,wall_second,fault_first,cause_first,girl,fault,andy
4,12,254737,4a923835-9f9c-4f21-a0fe-d59b61a5b3fb,1460-1826,1530,4.1918,f,en,wall_second,fault_first,cause_first,girl,cause,andy
4,12,254737,4a923835-9f9c-4f21-a0fe-d59b61a5b3fb,1460-1826,1530,4.1918,f,en,wall_second,fault_first,cause_first,girl,lexical,andy
4,13,255482,bce77df4-b888-4a70-8f3a-637e42d98b45,1460-1826,1530,4.1918,m,en,wall_first,fault_first,cause_second,girl,fault,andy
4,13,255482,bce77df4-b888-4a70-8f3a-637e42d98b45,1460-1826,1530,4.1918,m,en,wall_first,fault_first,cause_second,girl,lexical,suzy
4,13,255482,bce77df4-b888-4a70-8f3a-637e42d98b45,1460-1826,1530,4.1918,m,en,wall_first,fault_first,cause_second,girl,cause,andy
4,13,255482,bce77df4-b888-4a70-8f3a-637e42d98b45,1460-1826,1530,4.1918,m,en,wall_first,fault_first,cause_second,boy,fault,bobby
4,13,255482,bce77df4-b888-4a70-8f3a-637e42d98b45,1460-1826,1530,4.1918,m,en,wall_first,fault_first,cause_second,boy,lexical,sophia
4,13,255482,bce77df4-b888-4a70-8f3a-637e42d98b45,1460-1826,1530,4.1918,m,en,wall_first,fault_first,cause_second,boy,cause,sophia
4,14,255938,fa37545c-c6c2-4a0e-b1ec-2eef823885c0,1460-1826,1530,4.1918,m,en ur,wall_second,fault_first,cause_second,boy,fault,sophia
4,14,255938,fa37545c-c6c2-4a0e-b1ec-2eef823885c0,1460-1826,1530,4.1918,m,en ur,wall_second,fault_first,cause_second,boy,lexical,sophia
4,14,255938,fa37545c-c6c2-4a0e-b1ec-2eef823885c0,1460-1826,1530,4.1918,m,en ur,wall_second,fault_first,cause_second,boy,cause,sophia
4,14,255938,fa37545c-c6c2-4a0e-b1ec-2eef823885c0,1460-1826,1530,4.1918,m,en ur,wall_second,fault_first,cause_second,girl,fault,andy
4,14,255938,fa37545c-c6c2-4a0e-b1ec-2eef823885c0,1460-1826,1530,4.1918,m,en ur,wall_second,fault_first,cause_second,girl,lexical,andy
4,14,255938,fa37545c-c6c2-4a0e-b1ec-2eef823885c0,1460-1826,1530,4.1918,m,en ur,wall_second,fault_first,cause_second,girl,cause,andy
4,15,241526,4f43b5f1-b476-4748-a999-7eaf90221274,1460-1826,1560,4.274,f,en fr,wall_second,fault_first,cause_first,girl,fault,bobby
4,15,241526,4f43b5f1-b476-4748-a999-7eaf90221274,1460-1826,1560,4.274,f,en fr,wall_second,fault_first,cause_first,girl,cause,bobby
4,15,241526,4f43b5f1-b476-4748-a999-7eaf90221274,1460-1826,1560,4.274,f,en fr,wall_second,fault_first,cause_first,girl,lexical,bobby
4,15,241526,4f43b5f1-b476-4748-a999-7eaf90221274,1460-1826,1560,4.274,f,en fr,wall_second,fault_first,cause_first,boy,fault,suzy
4,15,241526,4f43b5f1-b476-4748-a999-7eaf90221274,1460-1826,1560,4.274,f,en fr,wall_second,fault_first,cause_first,boy,cause,suzy!
4,15,241526,4f43b5f1-b476-4748-a999-7eaf90221274,1460-1826,1560,4.274,f,en fr,wall_second,fault_first,cause_first,boy,lexical,suzy
4,16,241683,5b44b0c7-a4e9-46d4-bab0-97972570355d,1460-1826,1560,4.274,m,en cmn,wall_first,fault_first,cause_second,boy,fault,suzy!
4,16,241683,5b44b0c7-a4e9-46d4-bab0-97972570355d,1460-1826,1560,4.274,m,en cmn,wall_first,fault_first,cause_second,boy,lexical,Suzy.
4,16,241683,5b44b0c7-a4e9-46d4-bab0-97972570355d,1460-1826,1560,4.274,m,en cmn,wall_first,fault_first,cause_second,boy,cause,suzy.
4,16,241683,5b44b0c7-a4e9-46d4-bab0-97972570355d,1460-1826,1560,4.274,m,en cmn,wall_first,fault_first,cause_second,girl,fault,andy
4,16,241683,5b44b0c7-a4e9-46d4-bab0-97972570355d,1460-1826,1560,4.274,m,en cmn,wall_first,fault_first,cause_second,girl,lexical,bobby
4,16,241683,5b44b0c7-a4e9-46d4-bab0-97972570355d,1460-1826,1560,4.274,m,en cmn,wall_first,fault_first,cause_second,girl,cause,Bobby!
4,17,242127,21e7acf1-1425-4e4f-a2ed-a83ff622af31,1460-1826,1560,4.274,m,en pes ml,wall_second,fault_second,cause_second,boy,lexical,Sophia.
4,17,242127,21e7acf1-1425-4e4f-a2ed-a83ff622af31,1460-1826,1560,4.274,m,en pes ml,wall_second,fault_second,cause_second,boy,cause,Sophia
4,17,242127,21e7acf1-1425-4e4f-a2ed-a83ff622af31,1460-1826,1560,4.274,m,en pes ml,wall_second,fault_second,cause_second,boy,fault,Bobby.
4,17,242127,21e7acf1-1425-4e4f-a2ed-a83ff622af31,1460-1826,1560,4.274,m,en pes ml,wall_second,fault_second,cause_second,girl,lexical,Suzy
4,17,242127,21e7acf1-1425-4e4f-a2ed-a83ff622af31,1460-1826,1560,4.274,m,en pes ml,wall_second,fault_second,cause_second,girl,cause,suzy
4,17,242127,21e7acf1-1425-4e4f-a2ed-a83ff622af31,1460-1826,1560,4.274,m,en pes ml,wall_second,fault_second,cause_second,girl,fault,suzy
4,18,242803,5f81aed1-6b65-47be-a11b-e304c0fb5c4c,1460-1826,1560,4.274,f,en de ur,wall_first,fault_first,cause_first,boy,fault,andy
4,18,242803,5f81aed1-6b65-47be-a11b-e304c0fb5c4c,1460-1826,1560,4.274,f,en de ur,wall_first,fault_first,cause_first,boy,cause,suzy
4,18,242803,5f81aed1-6b65-47be-a11b-e304c0fb5c4c,1460-1826,1560,4.274,f,en de ur,wall_first,fault_first,cause_first,boy,lexical,suzy
4,18,242803,5f81aed1-6b65-47be-a11b-e304c0fb5c4c,1460-1826,1560,4.274,f,en de ur,wall_first,fault_first,cause_first,girl,fault,sophia
4,18,242803,5f81aed1-6b65-47be-a11b-e304c0fb5c4c,1460-1826,1560,4.274,f,en de ur,wall_first,fault_first,cause_first,girl,cause,the boy
4,18,242803,5f81aed1-6b65-47be-a11b-e304c0fb5c4c,1460-1826,1560,4.274,f,en de ur,wall_first,fault_first,cause_first,girl,lexical,suzy
4,19,243529,fd717bcb-779e-4e75-8ce2-1f25787ff610,1460-1826,1560,4.274,m,en so,wall_second,fault_first,cause_second,boy,fault,bobby
4,19,243529,fd717bcb-779e-4e75-8ce2-1f25787ff610,1460-1826,1560,4.274,m,en so,wall_second,fault_first,cause_second,boy,lexical,bobby
4,19,243529,fd717bcb-779e-4e75-8ce2-1f25787ff610,1460-1826,1560,4.274,m,en so,wall_second,fault_first,cause_second,boy,cause,bobby
4,19,243529,fd717bcb-779e-4e75-8ce2-1f25787ff610,1460-1826,1560,4.274,m,en so,wall_second,fault_first,cause_second,girl,fault,suzy
4,19,243529,fd717bcb-779e-4e75-8ce2-1f25787ff610,1460-1826,1560,4.274,m,en so,wall_second,fault_first,cause_second,girl,lexical,suzy
4,19,243529,fd717bcb-779e-4e75-8ce2-1f25787ff610,1460-1826,1560,4.274,m,en so,wall_second,fault_first,cause_second,girl,cause,suzy
4,20,251254,10e88524-4ec3-4c7c-ae1f-98fbb3ec4ca8,1460-1826,1560,4.274,f,en,wall_first,fault_second,cause_second,girl,lexical,andy
4,20,251254,10e88524-4ec3-4c7c-ae1f-98fbb3ec4ca8,1460-1826,1560,4.274,f,en,wall_first,fault_second,cause_second,girl,cause,suzy
4,20,251254,10e88524-4ec3-4c7c-ae1f-98fbb3ec4ca8,1460-1826,1560,4.274,f,en,wall_first,fault_second,cause_second,girl,fault,andy
4,20,251254,10e88524-4ec3-4c7c-ae1f-98fbb3ec4ca8,1460-1826,1560,4.274,f,en,wall_first,fault_second,cause_second,boy,lexical,sophia
4,20,251254,10e88524-4ec3-4c7c-ae1f-98fbb3ec4ca8,1460-1826,1560,4.274,f,en,wall_first,fault_second,cause_second,boy,cause,bobby
4,20,251254,10e88524-4ec3-4c7c-ae1f-98fbb3ec4ca8,1460-1826,1560,4.274,f,en,wall_first,fault_second,cause_second,boy,fault,sophia
4,21,251820,309d6433-5fc9-4b31-aa0d-f5a40edd0a77,1460-1826,1560,4.274,f,en fr de cmn,wall_second,fault_second,cause_first,girl,cause,bobby
4,21,251820,309d6433-5fc9-4b31-aa0d-f5a40edd0a77,1460-1826,1560,4.274,f,en fr de cmn,wall_second,fault_second,cause_first,girl,lexical,sophia let go and bobby cracked
4,21,251820,309d6433-5fc9-4b31-aa0d-f5a40edd0a77,1460-1826,1560,4.274,f,en fr de cmn,wall_second,fault_second,cause_first,girl,fault,bobby
4,21,251820,309d6433-5fc9-4b31-aa0d-f5a40edd0a77,1460-1826,1560,4.274,f,en fr de cmn,wall_second,fault_second,cause_first,boy,cause,suzy
4,21,251820,309d6433-5fc9-4b31-aa0d-f5a40edd0a77,1460-1826,1560,4.274,f,en fr de cmn,wall_second,fault_second,cause_first,boy,lexical,suzy
4,21,251820,309d6433-5fc9-4b31-aa0d-f5a40edd0a77,1460-1826,1560,4.274,f,en fr de cmn,wall_second,fault_second,cause_first,boy,fault,suzy
4,22,254129,bc1aa8b9-f9c3-445b-9671-62fb42b10bf0,1460-1826,1560,4.274,f,en so,wall_second,fault_first,cause_first,boy,fault,sophia
4,22,254129,bc1aa8b9-f9c3-445b-9671-62fb42b10bf0,1460-1826,1560,4.274,f,en so,wall_second,fault_first,cause_first,boy,cause,bobby
4,22,254129,bc1aa8b9-f9c3-445b-9671-62fb42b10bf0,1460-1826,1560,4.274,f,en so,wall_second,fault_first,cause_first,boy,lexical,bobby
4,22,254129,bc1aa8b9-f9c3-445b-9671-62fb42b10bf0,1460-1826,1560,4.274,f,en so,wall_second,fault_first,cause_first,girl,fault,andy
4,22,254129,bc1aa8b9-f9c3-445b-9671-62fb42b10bf0,1460-1826,1560,4.274,f,en so,wall_second,fault_first,cause_first,girl,cause,suzy
4,22,254129,bc1aa8b9-f9c3-445b-9671-62fb42b10bf0,1460-1826,1560,4.274,f,en so,wall_second,fault_first,cause_first,girl,lexical,andy
4,23,255464,f99311b8-edae-4874-a7b2-2fa997705ff7,1460-1826,1560,4.274,m,en,wall_first,fault_first,cause_second,girl,fault,suzy
4,23,255464,f99311b8-edae-4874-a7b2-2fa997705ff7,1460-1826,1560,4.274,m,en,wall_first,fault_first,cause_second,girl,lexical,suzy
4,23,255464,f99311b8-edae-4874-a7b2-2fa997705ff7,1460-1826,1560,4.274,m,en,wall_first,fault_first,cause_second,girl,cause,suzy
4,23,255464,f99311b8-edae-4874-a7b2-2fa997705ff7,1460-1826,1560,4.274,m,en,wall_first,fault_first,cause_second,boy,fault,bobby
4,23,255464,f99311b8-edae-4874-a7b2-2fa997705ff7,1460-1826,1560,4.274,m,en,wall_first,fault_first,cause_second,boy,lexical,sophia
4,23,255464,f99311b8-edae-4874-a7b2-2fa997705ff7,1460-1826,1560,4.274,m,en,wall_first,fault_first,cause_second,boy,cause,bobby
4,25,250670,ac947742-a582-461e-b6ff-d311d35f7390,1460-1826,1590,4.3562,f,en so ur,wall_second,fault_second,cause_first,boy,cause,sophia
4,25,250670,ac947742-a582-461e-b6ff-d311d35f7390,1460-1826,1590,4.3562,f,en so ur,wall_second,fault_second,cause_first,boy,lexical,sophia
4,25,250670,ac947742-a582-461e-b6ff-d311d35f7390,1460-1826,1590,4.3562,f,en so ur,wall_second,fault_second,cause_first,boy,fault,sophia
4,25,250670,ac947742-a582-461e-b6ff-d311d35f7390,1460-1826,1590,4.3562,f,en so ur,wall_second,fault_second,cause_first,girl,cause,andy
4,25,250670,ac947742-a582-461e-b6ff-d311d35f7390,1460-1826,1590,4.3562,f,en so ur,wall_second,fault_second,cause_first,girl,lexical,andy
4,25,250670,ac947742-a582-461e-b6ff-d311d35f7390,1460-1826,1590,4.3562,f,en so ur,wall_second,fault_second,cause_first,girl,fault,andy
4,26,256216,547e0d27-c95b-4c10-ad58-b43d8fb3b732,1460-1826,1590,4.3562,m,en,wall_second,fault_second,cause_first,boy,cause,sophia
4,26,256216,547e0d27-c95b-4c10-ad58-b43d8fb3b732,1460-1826,1590,4.3562,m,en,wall_second,fault_second,cause_first,boy,lexical,bobby
